N,B,dtype,iters,tag,driver,lower,deterministic_mode,tol,max_sweeps,sort_eig,k_request,which,il,iu,chunk_size,time_ms,time_per_matrix_ms,throughput_mat_per_s,nonzero_info,max_info,k_solved_min,k_solved_max,status,error
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,256,largest,1,-1,256,82.09196166992187,0.3206717252731323,3118.4539240191802,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,256,largest,1,-1,256,82.12107543945312,0.32078545093536376,3117.3483619164936,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,256,largest,1,-1,256,82.09979248046875,0.32070231437683105,3118.156480857141,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,256,largest,1,-1,256,151.70469970703124,0.5925964832305908,1687.4889208731274,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,256,largest,1,-1,256,151.69910888671876,0.5925746440887452,1687.5511127172663,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,256,largest,1,-1,256,151.8486083984375,0.5931586265563965,1685.8896680059017,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,256,largest,1,-1,256,78.64432983398437,0.30720441341400145,3255.1615677876293,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,256,largest,1,-1,256,78.68819580078124,0.30737576484680174,3253.3469270044993,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,256,largest,1,-1,256,78.64664306640626,0.30721344947814944,3255.065823773855,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,256,largest,1,-1,256,82.11304931640625,0.3207540988922119,3117.653066488313,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,256,largest,1,-1,256,82.10503540039062,0.32072279453277586,3117.9573670676727,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,256,largest,1,-1,256,82.11080932617188,0.3207453489303589,3117.7381163432638,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,256,largest,1,-1,256,151.88199462890626,0.5932890415191651,1685.5190809515348,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,256,largest,1,-1,256,151.79791259765625,0.5929605960845947,1686.452702933628,0,0,256,256,ok,
256,256,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,256,largest,1,-1,256,151.79306640625,0.5929416656494141,1686.5065451333378,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,256,9.137721252441406,0.03569422364234924,28015.737504752866,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,256,largest,1,-1,256,9.139014434814452,0.035699275135993955,28011.773241629366,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,256,largest,1,-1,256,9.140838623046875,0.035706400871276855,28006.183081992607,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,256,largest,1,-1,256,9.41751708984375,0.03678717613220215,27183.385764819184,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,256,largest,1,-1,256,9.421305847167968,0.036801975965499875,27172.45402631242,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,256,largest,1,-1,256,9.411519622802734,0.03676374852657318,27200.70830854451,0,0,256,256,ok,
256,256,float32,5,syevd_chunk64,syevd,True,0,1e-05,20,True,256,largest,1,-1,64,506.076953125,1.9768630981445312,505.8519231496569,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,64,14.649063110351562,0.05722290277481079,17475.520316319824,0,0,256,256,ok,
256,256,float32,5,syevd_chunk128,syevd,True,0,1e-05,20,True,256,largest,1,-1,128,507.21962890625,1.9813266754150392,504.7123285666785,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_chunk128,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,128,9.492562866210937,0.03708032369613647,26968.480863186032,0,0,256,256,ok,
256,256,float32,5,syevd_chunk256,syevd,True,0,1e-05,20,True,256,largest,1,-1,256,507.096728515625,1.9808465957641601,504.83465107212174,0,0,256,256,ok,
256,256,float32,5,xsyev_batched_chunk256,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,256,9.1425537109375,0.03571310043334961,28000.929291095094,0,0,256,256,ok,
256,256,float32,5,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,249,256,256,568.099658203125,2.219139289855957,450.62516110239716,0,0,8,8,ok,
256,256,float32,5,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,256,568.0041015625,2.2187660217285154,450.70097081302714,0,0,8,8,ok,
256,256,float32,5,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,241,256,256,568.0994140625,2.219138336181641,450.6253547584823,0,0,16,16,ok,
256,256,float32,5,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,256,568.039599609375,2.2189046859741213,450.67280551574936,0,0,16,16,ok,
256,256,float32,5,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,225,256,256,509.545068359375,1.9904104232788087,502.40894455963365,0,0,32,32,ok,
256,256,float32,5,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,256,509.5693359375,1.9905052185058594,502.3850179858528,0,0,32,32,ok,
256,256,float32,5,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,193,256,256,509.79482421875,1.9913860321044923,502.1628071495521,0,0,64,64,ok,
256,256,float32,5,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,256,509.8169921875,1.9914726257324218,502.1409720016719,0,0,64,64,ok,
256,256,float32,5,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,129,256,256,509.256884765625,1.9892847061157226,502.69325296960636,0,0,128,128,ok,
256,256,float32,5,syevdx_vec_k128_smallest,syevdx,True,0,1e-05,20,True,128,smallest,1,128,256,509.225146484375,1.9891607284545898,502.7245841400236,0,0,128,128,ok,
512,256,float32,3,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,512,largest,1,-1,256,1231.8466796875,4.811901092529297,207.81807039894213,0,0,512,512,ok,
512,256,float32,3,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,512,largest,1,-1,256,1232.0352376302083,4.812637646993001,207.78626469516422,0,0,512,512,ok,
512,256,float32,3,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,512,largest,1,-1,256,1231.8658040364583,4.811975797017415,207.81484408542235,0,0,512,512,ok,
512,256,float32,3,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,512,largest,1,-1,256,1232.99560546875,4.816389083862305,207.62442206975754,0,0,512,512,ok,
512,256,float32,3,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,512,largest,1,-1,256,1233.0281575520833,4.816516240437825,207.6189407614453,0,0,512,512,ok,
512,256,float32,3,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,512,largest,1,-1,256,1232.9612630208333,4.81625493367513,207.63020516377276,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,512,largest,1,-1,256,388.1263020833333,1.5161183675130208,659.5791076922045,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,512,largest,1,-1,256,388.1634521484375,1.516263484954834,659.5159811751239,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,512,largest,1,-1,256,388.1479085286458,1.5162027676900227,659.5423918949363,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,512,largest,1,-1,256,427.4096272786458,1.6695688565572102,598.9570277814615,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,512,largest,1,-1,256,427.18701171875,1.6686992645263672,599.2691560775833,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,512,largest,1,-1,256,426.9261474609375,1.667680263519287,599.6353269119533,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,512,largest,1,-1,256,725.223876953125,2.8329057693481445,352.9944450747126,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,512,largest,1,-1,256,725.33984375,2.8333587646484375,352.93800858433815,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,512,largest,1,-1,256,725.4884440104166,2.83393923441569,352.86571704004194,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,512,largest,1,-1,256,387.6212972005208,1.5141456921895344,660.4384275293531,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,512,largest,1,-1,256,387.5680745442708,1.5139377911885579,660.5291220155901,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,512,largest,1,-1,256,387.6379801432292,1.514210859934489,660.4100039562945,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,512,largest,1,-1,256,426.8748372395833,1.6674798329671223,599.7074028899017,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,512,largest,1,-1,256,426.93310546875,1.6677074432373047,599.6255542631802,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,512,largest,1,-1,256,426.8455403645833,1.6673653920491536,599.7485642730194,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,512,largest,1,-1,256,725.4031575520834,2.8336060841878257,352.9072038559736,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,512,largest,1,-1,256,725.4691569010416,2.833863894144694,352.8750982240861,0,0,512,512,ok,
512,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,512,largest,1,-1,256,725.5482584635416,2.8341728846232095,352.8366266664588,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,256,77.77759806315105,0.3038187424341838,3291.436176675736,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,512,largest,1,-1,256,77.75724792480469,0.3037392497062683,3292.2975906704587,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,512,largest,1,-1,256,77.76903279622395,0.3037852843602498,3291.79868638446,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,512,largest,1,-1,256,85.95521036783855,0.3357625404993693,2978.2953110633803,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,512,largest,1,-1,256,85.95850626627605,0.3357754151026408,2978.181114583142,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,512,largest,1,-1,256,85.95583089192708,0.33576496442159015,2978.273810439582,0,0,512,512,ok,
512,256,float32,3,syevd_chunk64,syevd,True,0,1e-05,20,True,512,largest,1,-1,64,1232.9939778645833,4.816382726033528,207.62469614277052,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,64,107.58717854817708,0.4202624162038167,2379.465689634795,0,0,512,512,ok,
512,256,float32,3,syevd_chunk128,syevd,True,0,1e-05,20,True,512,largest,1,-1,128,1231.9591471354167,4.812340418497722,207.799098367229,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_chunk128,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,128,88.32119750976562,0.345004677772522,2898.511424414215,0,0,512,512,ok,
512,256,float32,3,syevd_chunk256,syevd,True,0,1e-05,20,True,512,largest,1,-1,256,1231.9557291666667,4.812327067057292,207.79967489023846,0,0,512,512,ok,
512,256,float32,3,xsyev_batched_chunk256,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,256,77.8106689453125,0.30394792556762695,3290.037259285406,0,0,512,512,ok,
512,256,float32,3,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,505,512,256,1339.40673828125,5.232057571411133,191.12939533849416,0,0,8,8,ok,
512,256,float32,3,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,256,1339.53564453125,5.232561111450195,191.1110025665523,0,0,8,8,ok,
512,256,float32,3,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,497,512,256,1339.5869954427083,5.232761700948079,191.10367663385446,0,0,16,16,ok,
512,256,float32,3,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,256,1339.5244954427083,5.232517560323079,191.11259321569395,0,0,16,16,ok,
512,256,float32,3,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,481,512,256,1236.1980794270833,4.828898747762044,207.08655373307437,0,0,32,32,ok,
512,256,float32,3,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,256,1236.2549641927083,4.829120953877767,207.0770248976687,0,0,32,32,ok,
512,256,float32,3,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,449,512,256,1234.6004231770833,4.8226579030354815,207.35453770639197,0,0,64,64,ok,
512,256,float32,3,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,256,1234.6471354166667,4.8228403727213545,207.34669255406772,0,0,64,64,ok,
512,256,float32,3,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,385,512,256,1233.3377278645833,4.817725499471028,207.56682797926055,0,0,128,128,ok,
512,256,float32,3,syevdx_vec_k128_smallest,syevdx,True,0,1e-05,20,True,128,smallest,1,128,256,1233.267578125,4.817451477050781,207.57863462948563,0,0,128,128,ok,
1024,256,float32,3,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,1024,largest,1,-1,256,2710.5123697916665,10.587938944498697,94.44708788385883,0,0,1024,1024,ok,
1024,256,float32,3,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,1024,largest,1,-1,256,2710.3028971354165,10.58712069193522,94.45438746738326,0,0,1024,1024,ok,
1024,256,float32,3,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,1024,largest,1,-1,256,2710.6173502604165,10.588349024454752,94.44343000881528,0,0,1024,1024,ok,
1024,256,float32,3,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,1024,largest,1,-1,256,2713.84716796875,10.60096549987793,94.33103050958094,0,0,1024,1024,ok,
1024,256,float32,3,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,1024,largest,1,-1,256,2713.796875,10.60076904296875,94.33277868300294,0,0,1024,1024,ok,
1024,256,float32,3,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,1024,largest,1,-1,256,2714.0107421875,10.601604461669922,94.32534515086823,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,1024,largest,1,-1,256,2480.1129557291665,9.687941233317057,103.22110507452054,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,1024,largest,1,-1,256,2479.8126627604165,9.686768213907877,103.23360463650195,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,1024,largest,1,-1,256,2479.8719075520835,9.686999638875326,103.23113835855385,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,1024,largest,1,-1,256,2548.4508463541665,9.954886118570963,100.4531833000568,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,1024,largest,1,-1,256,2549.6993815104165,9.959763209025065,100.40399344974863,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,1024,largest,1,-1,256,2550.0930989583335,9.96130116780599,100.38849173960406,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,1024,largest,1,-1,256,4164.429036458333,16.267300923665363,61.47301292897452,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,1024,largest,1,-1,256,4163.700846354167,16.264456431070965,61.483763951043585,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,1024,largest,1,-1,256,4163.3681640625,16.26315689086914,61.48867693463896,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,1024,largest,1,-1,256,2480.8924153645835,9.690985997517904,103.18867453282093,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,1024,largest,1,-1,256,2480.9884440104165,9.69136110941569,103.18468053248425,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,1024,largest,1,-1,256,2481.2024739583335,9.69219716389974,103.17577976278407,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,1024,largest,1,-1,256,2550.0193684895835,9.961013158162435,100.3913943413037,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,1024,largest,1,-1,256,2549.6940104166665,9.959742228190104,100.40420495719206,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,1024,largest,1,-1,256,2549.984375,9.96087646484375,100.3927720145344,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,1024,largest,1,-1,256,4165.040364583333,16.269688924153645,61.46399016366076,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,1024,largest,1,-1,256,4163.4267578125,16.263385772705078,61.48781157723658,0,0,1024,1024,ok,
1024,256,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,1024,largest,1,-1,256,4163.311848958333,16.26293690999349,61.48950866220881,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,1024,largest,1,-1,256,373.4817708333333,1.4589131673177083,685.4417537669872,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,1024,largest,1,-1,256,371.0853678385417,1.4495522181193035,689.8682141285209,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,1024,largest,1,-1,256,370.9972330729167,1.4492079416910808,690.032100454197,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,1024,largest,1,-1,256,427.3407389322917,1.6692997614542644,599.0535810828953,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,1024,largest,1,-1,256,426.9472249348958,1.6677625974019368,599.6057241946867,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,1024,largest,1,-1,256,427.0403645833333,1.6681264241536458,599.4749471745633,0,0,1024,1024,ok,
1024,256,float32,3,syevd_chunk64,syevd,True,0,1e-05,20,True,1024,largest,1,-1,64,2732.6487630208335,10.67440923055013,93.68199948133923,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,1024,largest,1,-1,64,485.0167643229167,1.8945967356363933,527.8168072342323,0,0,1024,1024,ok,
1024,256,float32,3,syevd_chunk128,syevd,True,0,1e-05,20,True,1024,largest,1,-1,128,2731.7115885416665,10.670748392740885,93.7141391769936,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_chunk128,xsyev_batched,True,0,1e-05,20,True,1024,largest,1,-1,128,410.9381103515625,1.605226993560791,622.964854199064,0,0,1024,1024,ok,
1024,256,float32,3,syevd_chunk256,syevd,True,0,1e-05,20,True,1024,largest,1,-1,256,2730.2166341145835,10.664908727010092,93.76545318830404,0,0,1024,1024,ok,
1024,256,float32,3,xsyev_batched_chunk256,xsyev_batched,True,0,1e-05,20,True,1024,largest,1,-1,256,370.7975667317708,1.4484279950459797,690.4036675763474,0,0,1024,1024,ok,
1024,256,float32,3,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,1017,1024,256,2909.8515625,11.366607666015625,87.97699624927174,0,0,8,8,ok,
1024,256,float32,3,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,256,2909.7327473958335,11.366143544514975,87.98058867403411,0,0,8,8,ok,
1024,256,float32,3,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,1009,1024,256,2913.7164713541665,11.381704966227213,87.86029887150363,0,0,16,16,ok,
1024,256,float32,3,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,256,2913.6080729166665,11.381281534830729,87.86356764303281,0,0,16,16,ok,
1024,256,float32,3,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,993,1024,256,2714.5851236979165,10.603848139444986,94.30538676616136,0,0,32,32,ok,
1024,256,float32,3,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,256,2714.6513671875,10.604106903076172,94.30308550641898,0,0,32,32,ok,
1024,256,float32,3,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,961,1024,256,2713.7537434895835,10.600600560506185,94.33427797719503,0,0,64,64,ok,
1024,256,float32,3,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,256,2713.8131510416665,10.60083262125651,94.33221292399489,0,0,64,64,ok,
1024,256,float32,3,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,897,1024,256,2711.9768880208335,10.59365971883138,94.39608469039187,0,0,128,128,ok,
1024,256,float32,3,syevdx_vec_k128_smallest,syevdx,True,0,1e-05,20,True,128,smallest,1,128,256,2711.7893880208335,10.59292729695638,94.40261147523647,0,0,128,128,ok,
16,1024,float32,8,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,16,largest,1,-1,1024,115.80408477783203,0.11308992654085159,8842.520554991863,0,0,16,16,ok,
16,1024,float32,8,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,16,largest,1,-1,1024,115.8922348022461,0.11317601054906845,8835.79475145434,0,0,16,16,ok,
16,1024,float32,8,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,16,largest,1,-1,1024,115.79376983642578,0.11307985335588455,8843.308249196285,0,0,16,16,ok,
16,1024,float32,8,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,16,largest,1,-1,1024,118.05187225341797,0.11528503149747849,8674.152984222172,0,0,16,16,ok,
16,1024,float32,8,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,16,largest,1,-1,1024,118.10464477539062,0.11533656716346741,8670.277125403709,0,0,16,16,ok,
16,1024,float32,8,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,16,largest,1,-1,1024,118.10617065429688,0.11533805727958679,8670.165109300708,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,16,largest,1,-1,1024,0.09105200320482254,8.891797187970951e-05,11246320.387883175,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,16,largest,1,-1,1024,0.09012400358915329,8.801172225503251e-05,11362122.844298959,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,16,largest,1,-1,1024,0.09001199901103973,8.790234278421849e-05,11376261.06797616,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,16,largest,1,-1,1024,0.09171999990940094,8.957031241152436e-05,11164413.44321288,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,16,largest,1,-1,1024,0.09221599996089935,9.005468746181577e-05,11104363.672618503,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,16,largest,1,-1,1024,0.09178800135850906,8.963672007666901e-05,11156142.250013942,0,0,16,16,ok,
16,1024,float32,8,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,16,largest,1,-1,1024,0.13428400456905365,0.00013113672321196645,7625629.003887968,0,0,16,16,ok,
